Timestamp (s),Master TCP X,Master TCP Y,Master TCP Z,Follower TCP X,Follower TCP Y,Follower TCP Z
25.829288482666016,0.3757505026189516,-0.07676670830381804,0.4448405514218981,0.3127789301914656,-0.30607361164177355,0.4073965236824756
25.831592559814453,0.37569282415604044,-0.07686300931631238,0.444806644358813,0.3127856814343508,-0.3060628395222583,0.4073287496112979
25.83388090133667,0.37569282415604044,-0.07686300931631238,0.444806644358813,0.3127856814343508,-0.3060628395222583,0.4073287496112979
25.836161613464355,0.37569282415604044,-0.07686300931631238,0.444806644358813,0.3127856814343508,-0.3060628395222583,0.4073287496112979
25.838382720947266,0.37569282415604044,-0.07686300931631238,0.444806644358813,0.3127856814343508,-0.3060628395222583,0.4073287496112979
25.840633630752563,0.37563517425797227,-0.0769592610326797,0.44477254925499443,0.3127924844104809,-0.30605200007760025,0.40725963318554803
25.842893838882446,0.37563517425797227,-0.0769592610326797,0.44477254925499443,0.3127924844104809,-0.30605200007760025,0.40725963318554803
25.845157384872437,0.37563517425797227,-0.0769592610326797,0.44477254925499443,0.3127924844104809,-0.30605200007760025,0.40725963318554803
25.847399950027466,0.37563517425797227,-0.0769592610326797,0.44477254925499443,0.3127924844104809,-0.30605200007760025,0.40725963318554803
25.849681615829468,0.37557755308657775,-0.07705546318275358,0.4447382662061733,0.3127990766069062,-0.3060414912472884,0.4071920952900855
25.85191798210144,0.37557755308657775,-0.07705546318275358,0.4447382662061733,0.3127990766069062,-0.3060414912472884,0.4071920952900855
25.854137182235718,0.37557755308657775,-0.07705546318275358,0.4447382662061733,0.3127990766069062,-0.3060414912472884,0.4071920952900855
25.85643696784973,0.37557755308657775,-0.07705546318275358,0.4447382662061733,0.3127990766069062,-0.3060414912472884,0.4071920952900855
25.858662843704224,0.3755199608036018,-0.07715161549650529,0.4447037953086146,0.3128057185259353,-0.3060309185271145,0.40712321168756577
25.86093258857727,0.3755199608036018,-0.07715161549650529,0.4447037953086146,0.3128057185259353,-0.3060309185271145,0.40712321168756577
25.863187551498413,0.3755199608036018,-0.07715161549650529,0.4447037953086146,0.3128057185259353,-0.3060309185271145,0.40712321168756577
25.865720987319946,0.3754623975707121,-0.07724771770405121,0.4446691366591045,0.3128120078918007,-0.3060208893132989,0.40705759678809456
25.868026733398438,0.3754623975707121,-0.07724771770405121,0.4446691366591045,0.3128120078918007,-0.3060208893132989,0.40705759678809456
25.870296955108643,0.3754623975707121,-0.07724771770405121,0.4446691366591045,0.3128120078918007,-0.3060208893132989,0.40705759678809456
25.87254524230957,0.3754623975707121,-0.07724771770405121,0.4446691366591045,0.3128120078918007,-0.3060208893132989,0.40705759678809456
25.874789476394653,0.3754048635494942,-0.0773437695356416,0.4446342903549589,0.312818430332626,-0.3060106723939018,0.4069896469672958
25.877060413360596,0.3754048635494942,-0.0773437695356416,0.4446342903549589,0.312818430332626,-0.3060106723939018,0.4069896469672958
25.879380226135254,0.3754048635494942,-0.0773437695356416,0.4446342903549589,0.312818430332626,-0.3060106723939018,0.4069896469672958
