Timestamp (s),Master TCP X,Master TCP Y,Master TCP Z,Follower TCP X,Follower TCP Y,Follower TCP Z
0.0066258907318115234,0.39215869786387036,-0.18472117413489972,0.32769862163840124,0.2726381159371714,-0.2237988016389142,0.32670269663846985
0.008909940719604492,0.39215869786387036,-0.18472117413489972,0.32769862163840124,0.2726381159371714,-0.2237988016389142,0.32670269663846985
0.011183500289916992,0.39215869786387036,-0.18472117413489972,0.32769862163840124,0.2726381159371714,-0.2237988016389142,0.32670269663846985
0.013381004333496094,0.39215869786387036,-0.18472117413489972,0.32769862163840124,0.2726381159371714,-0.2237988016389142,0.32670269663846985
0.015599966049194336,0.3921603618320062,-0.18471354567803366,0.32767735108571083,0.27264340349130023,-0.223798956103667,0.3266947262082547
0.017771482467651367,0.3921603618320062,-0.18471354567803366,0.32767735108571083,0.27264340349130023,-0.223798956103667,0.3266947262082547
0.020082712173461914,0.3921603618320062,-0.18471354567803366,0.32767735108571083,0.27264340349130023,-0.223798956103667,0.3266947262082547
0.02242136001586914,0.39215549593651616,-0.18471449705859821,0.3276943662178135,0.2726369424723676,-0.22379580243876326,0.3266889839045267
0.024624109268188477,0.39215549593651616,-0.18471449705859821,0.3276943662178135,0.2726369424723676,-0.22379580243876326,0.3266889839045267
0.026936054229736328,0.39215549593651616,-0.18471449705859821,0.3276943662178135,0.2726369424723676,-0.22379580243876326,0.3266889839045267
0.02911686897277832,0.39215549593651616,-0.18471449705859821,0.3276943662178135,0.2726369424723676,-0.22379580243876326,0.3266889839045267
0.03128981590270996,0.3921791367998292,-0.18469570093029314,0.3276855112719985,0.27264172046859453,-0.22379869327170512,0.3266947303972307
0.03345298767089844,0.3921791367998292,-0.18469570093029314,0.3276855112719985,0.27264172046859453,-0.22379869327170512,0.3266947303972307
0.03574943542480469,0.3921791367998292,-0.18469570093029314,0.3276855112719985,0.27264172046859453,-0.22379869327170512,0.3266947303972307
0.0379176139831543,0.3921791367998292,-0.18469570093029314,0.3276855112719985,0.27264172046859453,-0.22379869327170512,0.3266947303972307
0.04018092155456543,0.39216042138305235,-0.18470459593840036,0.3276873502422541,0.2726359717389204,-0.2237999377141029,0.3266951343740099
